repo,file,hooks_total,useState,useEffect,useCallback,useMemo,useContext,useReducer,useCustom,props,jsx_depth,jsx_elems,conditionals,map_calls,event_handlers,bool_props,has_children,component,prop_names,comment
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/interception-route-prefetch-cache/app/layout-edge.tsx,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,RootLayout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/interception-route-prefetch-cache/app/layout.tsx,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,RootLayout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/interception-route-prefetch-cache/app/page.tsx,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,Home,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/interception-route-prefetch-cache/app/Modal.tsx,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,Modal,{ title;context }: ModalProps,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-routes-catchall/app/layout.tsx,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,1,Root,"children;slot;}: {
  children: React.ReactNode
  slot: React.ReactNode",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-routes-catchall/app/page.tsx,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,Home,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/use-cache-segment-configs/app/layout.tsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,Root,children }: { children: React.ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/components/params-history.tsx,5,3,0,0,0,0,0,2,1,3,5,0,0,0,0,0,ParamsHistory,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/layout.tsx,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,Root,children }: { children: ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/page.tsx,0,0,0,0,0,0,0,0,1,4,53,0,0,0,0,0,Home,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/blog/[slug]/loading.tsx,2,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,Loading,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/files/[...path]/loading.tsx,2,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0,Loading,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/docs/[[...slug]]/loading.tsx,2,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0,Loading,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/products/[category]/[id]/loading.tsx,2,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0,Loading,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/optimistic-routing/app/actual/[slug]/loading.tsx,2,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0,Loading,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/nx-handling/apps/next-nx-test/app/page.tsx,0,0,0,0,0,0,0,0,1,9,126,0,0,0,0,0,Index,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app-middleware-proxy/app/layout.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,Layout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/ppr-partial-hydration/app/without-shell/layout.tsx,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,RootLayout,"{
  children;}: Readonly<{
  children: React.ReactNode
}>",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/ppr-partial-hydration/app/without-shell/with-streaming-metadata/page.tsx,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,generateMetadata,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/ppr-partial-hydration/app/without-shell/without-metadata/page.tsx,0,0,0,0,0,0,0,0,2,4,12,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/ppr-partial-hydration/app/with-shell/with-streaming-metadata/page.tsx,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/ppr-partial-hydration/app/with-shell/without-metadata/page.tsx,0,0,0,0,0,0,0,0,2,4,12,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/forbidden/default/app/page.js,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/forbidden/default/app/layout.js,2,2,0,0,0,0,0,0,1,4,6,0,0,0,0,1,Root,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/forbidden/basic/app/layout.js,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0,1,Layout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/ppr-history-replace-state/app/page.tsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-routes-root-param-dynamic-child/app/[locale]/layout.tsx,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,1,RootLayout,"children;}: {
  children: ReactNode
  params: Promise<{ locale: string }>",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-routes-root-param-dynamic-child/app/[locale]/layout.client.tsx,2,2,0,0,0,0,0,0,5,6,18,0,0,0,0,0,Navigation,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/resuming-head-runtime-search-param/app/layout.tsx,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,RootLayout,"children;}: {
  children: React.ReactNode",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/resuming-head-runtime-search-param/app/page.tsx,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/navigation-focus/app/layout.tsx,0,0,0,0,0,0,0,0,1,6,17,0,0,0,0,0,Root,children }: { children: ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/navigation-focus/app/uri-fragments/page.tsx,0,0,0,0,0,0,0,0,1,5,20,0,0,0,0,0,UriFragmentsPage,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/prefetching-not-found/app/layout.tsx,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,1,RootLayout,"children;}: {
  children: React.ReactNode",we want the layout to opt-out of static prefetching
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/back-forward-cache/app/layout.tsx,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,1,RootLayout,"children;}: {
  children: React.ReactNode",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/back-forward-cache/app/page/[n]/stateful-client-component.tsx,4,2,0,0,0,0,0,2,1,3,7,0,0,0,0,0,StatefulClientComponent,n }: { n: string,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/back-forward-cache/app/page/[n]/page.tsx,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,Page,"params;}: {
  params: Promise<{ n: string }>",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/typed-routes/app/layout.tsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,Root,props: LayoutProps<'/'>,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/typed-routes/app/page.tsx,0,0,0,0,0,0,0,0,1,3,11,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/duplicate-layout-components/app/(site)/not-found.jsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,NotFound,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/not-found-default/app/page.js,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/not-found-default/app/layout.js,2,2,0,0,0,0,0,0,1,4,6,0,0,0,0,1,Root,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/javascript-urls/app/layout.tsx,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,Root,children }: { children: React.ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/javascript-urls/app/app/action-redirect-form/page.tsx,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/javascript-urls/pages/pages/link-as.tsx,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/javascript-urls/pages/pages/router-replace.tsx,2,0,0,0,0,0,0,2,1,3,6,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/javascript-urls/pages/pages/link-href.tsx,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/javascript-urls/pages/pages/router-push.tsx,2,0,0,0,0,0,0,2,1,3,6,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/dynamic-href/app/layout.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,Root,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/interception-dynamic-segment-middleware/app/layout.tsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,Layout,props: { children: React.ReactNode },
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/layout.js,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,1,Root,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/react-cache/page.js,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/client-component-route/page.js,4,2,2,0,0,0,0,0,1,3,3,0,0,0,0,0,ClientComponentRoute,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic-client/layout.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,DynamicLayout,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic-client/[category]/layout.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,CategoryLayout,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic-client/[category]/[id]/page.js,2,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0,IdPage,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic-client/[category]/[id]/layout.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,IdLayout,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/linking/layout.js,0,0,0,0,0,0,0,0,1,4,7,0,0,0,0,1,Layout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/internal/page.js,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/template/servercomponent/template.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,Template,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/react-fetch/page.js,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/(newroot)/layout.js,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,1,Root,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/catch-all-link/page.js,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/skeleton/page.js,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/navigation/searchparams/page.js,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,Page,searchParams,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/bootstrap/[[...rest]]/page.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic/layout.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,DynamicLayout,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic/[category]/layout.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,CategoryLayout,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic/[category]/[id]/page.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,IdPage,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/app/dynamic/[category]/[id]/layout.js,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,IdLayout,props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/pages/css-modules/page2.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/app/pages/css-modules/page1.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/rsc-webpack-loader/app/layout.js,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,AppLayout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/middleware-rsc-external-rewrite/app/page.tsx,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,HomePage,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-route-navigations/app/component.tsx,0,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,Component,props: Props,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-route-navigations/app/[teamID]/layout.tsx,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0,0,Layout,"props: {
  slot: React.ReactNode
  children: React.ReactNode
}",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/parallel-routes-catchall-default/app/layout.tsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,Root,children }: { children: React.ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/initial-css-order/app/global-not-found.tsx,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,GlobalNotFound,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/cdn-cache-busting/app/page.tsx,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/staleness/app/page.tsx,0,0,0,0,0,0,0,0,1,5,16,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/staleness/app/seconds/page.tsx,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/export/app/page.tsx,0,0,0,0,0,0,0,0,1,4,14,0,0,0,0,0,OutputExport,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/memory-pressure/app/memory-pressure/page.tsx,4,2,0,0,0,0,0,2,4,4,25,0,0,0,0,0,MemoryPressure,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-inlining/app/page.tsx,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,Home,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/mpa-navigations/app/(group2)/[rootParam]/(groupA)/page.tsx,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,generateStaticParams,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/mpa-navigations/app/(group1)/page.tsx,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/layout.tsx,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,RootLayout,children }: { children: ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/page.tsx,0,0,0,0,0,0,0,0,1,4,21,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/shared-layout/layout.tsx,0,0,0,0,0,0,0,0,3,4,16,0,0,0,0,1,Layout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/shared-layout/one/page.tsx,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/shared-layout/two/page.tsx,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/segment-config/runtime-prefetchable/layout.tsx,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,1,Layout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/segment-config/runtime-prefetchable/page.tsx,0,0,0,0,0,0,0,0,2,4,18,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/segment-config/runtime-prefetchable/configured-as-static/page.tsx,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,Page,,"Technically, no `export const unstable_instant = ...` is needed, because we default to static,
this is just to make sure that we excercise the codepaths for it"
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/segment-config/runtime-prefetchable/configured-as-runtime/layout.tsx,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,1,SubLayout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/segment-config/runtime-prefetchable/configured-as-runtime/page.tsx,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/runtime-prefetchable-layout/layout.tsx,0,0,0,0,0,0,0,0,2,4,11,0,0,0,0,1,Layout,children,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/runtime-prefetchable-layout/one/page.tsx,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-layout-sharing/app/runtime-prefetchable-layout/two/page.tsx,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/layout.tsx,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,RootLayout,children }: { children: ReactNode,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/page.tsx,0,0,0,0,0,0,0,0,1,6,112,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-page/dynamic-params/[id]/page.tsx,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,Page,params }: { params: Promise<Params>,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-page/search-params/page.tsx,0,0,0,0,0,0,0,0,5,3,13,0,0,0,0,0,Page,"searchParams;}: {
  searchParams: Promise<AnySearchParams>",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-page/cookies-only/page.tsx,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-page/cookies/page.tsx,0,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-page/headers/page.tsx,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-private-cache/dynamic-params/[id]/page.tsx,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,Page,params }: { params: Promise<Params>,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-private-cache/search-params/page.tsx,0,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,Page,"searchParams;}: {
  searchParams: Promise<AnySearchParams>",
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-private-cache/date-now/page.tsx,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-private-cache/cookies-only/page.tsx,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-private-cache/cookies/page.tsx,0,0,0,0,0,0,0,0,4,3,16,0,0,0,0,0,Page,,
/tmp/repo-clones-_1twn2rm/next.js,/tmp/repo-clones-_1twn2rm/next.js/test/e2e/app-dir/segment-cache/prefetch-runtime/app/(default)/in-private-cache/headers/page.tsx,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,Page,,
